color,number,comment
#99AD63,5832,Leaf Green
#7D915E,5833,Epsom
#A1C478,5840,Jade Lime
#546159,5865,Dark Forest
#5C5C59,5866,Gunmetal
#6B706B,5876,Sedona Sage
#A3C95C,5912,Bright Lime Green
#5E8059,5933,English Ivy
#C4D963,6021,Wild Lime
#809947,6043,Spinach Green
#C2CF94,6051,Lily Green
#C2CFAD,6061,Seacrest
#CCC79E,6071,Green Haze
#8A8A61,6133,Boa
