color,number,comment
#DAFDFF,ML1260,Light Blue
#B0FEFF,ML1261,Aqua
#80F7FF,ML1262,Powder Blue
#5AE4FF,ML1263,Turquoise
#3BC2F1,ML1264,Turquoise Medium Bright
#3AC4EB,ML1265,Medium Blue / Green
#47A7D7,ML1266,Light Blue
#4594BD,ML1267,Surfs' Up
#F4FAF6,ML1268,Pale Blue
#ACCBE7,ML1269,Winter Sky
#5E82A4,ML1270,Slate Blue
#2A4067,ML1271,Dark Navy
#11182B,ML1272,Midnight Blue
#422F4F,ML1273,Blackberry
#48B2F0,ML1274,LT Peacock
#448AD2,ML1275,Dolphin Blue
#F9F4F2,ML1276,White
#FEECC4,ML1277,Med. Ecru
#B1B795,ML1278,Brown Gray Light
#858E7D,ML1279,Boffin Green
#625F50,ML1280,Loden Green Dark
#43443C,ML1281,Hedge
#3F4038,ML1282,Black Chrome
#FCFFE4,ML1283,Cream Silk
#FFFFE1,ML1284,Yellow Beige
#DADAC0,ML1285,Cream
#9D7A5A,ML1286,Tawny Birch
#8D7C60,ML1287,Espresso
#FCFEF9,ML1288,Iced Silver
#BEC6B1,ML1289,Putty
#C3C5C2,ML1290,Pale Grey
#545655,ML1291,Very Dark Grey
#2B3534,ML1292,Dark Green / Blue
#FBEEE5,ML1293,Wineberry Very Light
#E3C6A6,ML1294,Straw
#C1A58D,ML1295,Iced Mocha
#9D8970,ML1296,Sand
#5E4639,ML1297,Dusky Salmon
#C2B79B,ML1298,Light Green / Yellow
#797B6E,ML1299,Beige Blush
#F8EFE8,ML1300,Star White
#F5F7E9,ML1301,Off White
#EDEEE0,ML1302,Summer Shower
#F0F2E4,ML1303,Maize 4
#C1C3B5,ML1304,Light Green / Yellow
#CACBC5,ML1305,Chrome
#7F7E79,ML1306,Moon Mist
#65645F,ML1307,Twilight
#464847,ML1308,Grey Suede
#232323,ML1309,Black
#EAEEDF,ML1310,Summer Shower
#9BAFAD,ML1311,Soft Steel Blue
#9AADA9,ML1312,Quarry
#60747D,ML1313,Blue Mirage
#475A58,ML1314,Heritage Blue
#394241,ML1315,Dk. Night Blue
#C8CDC6,ML1316,Dawn Blue
#D7D1BB,ML1317,Bone White
#DFE3D4,ML1318,Sage Tint White
#BEC2B4,ML1319,Palm Leaf
#879480,ML1320,Weed
#B7D0CA,ML1321,Blue Foam
#9AB8BA,ML1322,Snow Blue
#729196,ML1323,Country Gray
#466B71,ML1324,Medium Green / Blue
#2D4F50,ML1325,Dark Bottle Green
#FDE791,ML1326,Wheat 2
#FFE371,ML1327,Snapdragon
#FFD96C,ML1328,Snapdragon
#BE7B34,ML1329,Autumn Leaf
#9B5927,ML1330,Medium Brown
#A9562A,ML1331,Light Cinnamon
#FFFFD9,ML1332,Ivory White
#FFF1A4,ML1333,Light Butter
#FFFFBE,ML1334,Canary Yellow Light
#FFEE86,ML1335,Pale Yellow
#FFD855,ML1336,Warm Yellow
#FCBA40,ML1337,Cantaloupe
#FFC04F,ML1338,Scholastic
#EDF4EC,ML1338,Angel Blue
#FFFFCF,ML1339,Pale Lemon
#FFF4AE,ML1340,Pale Yellow
#E5BA85,ML1341,Glow
#FFB750,ML1342,Mimosa
#FE862F,ML1343,Mango
#FF652F,ML1344,Red Berry
#FFF697,ML1345,Light Mustard
#D1BC79,ML1346,Moon Rock
#C4A44D,ML1347,Old Gold medium
#D7B053,ML1348,Mustard
#8D5A23,ML1349,Medium Brown
#5B411E,ML1350,Brown
#E9EBBC,ML1351,Yellow Beige Light
#F4F4BE,ML1352,Mellow Yellow
#FFFDBD,ML1353,Canary Yellow Light
#F9F499,ML1354,Mustard
#FFFE8D,ML1355,Meilee Green
#FFF782,ML1356,Straw Light
#FFEA51,ML1357,Hawaiian Sunrise
#FCC840,ML1358,Yellow
#F4E9A7,ML1359,Maize
#E6CC77,ML1360,Old Gold Light
#DBC176,ML1361,Jojoba
#D29F43,ML1362,Black Eyed Susie
#9D6623,ML1363,Golden Grain
#FFFFE0,ML1364,Yellow Beige
#F0FEFF,ML1365,Misty Mint
#F0FD91,ML1366,Coronation Gold
#E9FC7C,ML1367,Applegreen
#EAFC76,ML1368,Pale Yellow
