color,number,comment
#FC074F,1281,Neon Peach
#F6AB04,9010,Light Gold
#D79400,9011,Dark Gold
#D5D2DA,9012,Silver
#A9B1B5,9013,Pewter
#CC7D51,9014,Copper
#007D3F,9015,Emerald
#36C9C0,9016,Aquamarine
#89F3D6,9017,Blue Topaz
#3417E4,9018,Sapphire
#C618CC,9019,Amethyst
#F8AAD8,9020,Rose Quartz
#DB0635,9021,Ruby
