color,number,comment
#A26689,1319,Hot Pink
#5A405C,1320,Medium Purple
#E192B8,1321,Petal Pink
#413F79,1322,Dark Purple / Navy
#CDAF4C,1323,Yellow
#987D6E,1328,Shadow Gray
#7C6054,1329,Dark Olive Green
#515E97,1330,Violet
#613267,1334,Mulberry
#4565A2,1335,Violet
#6E5851,1336,Dark Brown
#999A87,1337,Pussywillow Gray
#AB8F6A,1338,Olive Drab
#A7A595,1339,Pale Gray Green
#8D8430,1340,Crescent Moon
#A46462,1341,K. A. Bronze
#C19988,1342,Amber Beige
#353862,1343,Blue Ink
#8F7154,1344,Beige
#765B34,1347,Earthen Tan
#795D3C,1348,Earthen Tan
#EDCE88,1349,Pale Yellow
#B5A348,1350,Green / Gold
#145A4A,1351,Green Bay
#B88B30,1352,Black Eyed Susie
#4F6B80,1353,Slate Blue
#CC4B6D,1354,Cerise
#B599A1,1356,Rose Beige
#484634,1357,Green
#774D4D,1358,Dark Brown
#CF982D,1359,Pollen Gold
#7691A1,1360,Country Blue
#5E605E,1361,Medium Grey
#514C5E,1362,Light Midnight
#798191,1363,Purple Cloud
#47596E,1364,Lake Blue
#40495F,1365,Light Midnight
#2C356B,1366,Violet Blue
#2D2F37,1367,Navy
#2A374A,1368,Blue Ribbon
#3A793E,1369,Kelly
#234F3B,1370,Evergreen
#20544E,1371,Green
#F0A653,1372,Scholastic
#599AB5,1373,Ozone
#602C31,1374,Warm Wine
#3C7D9E,1375,Pale Purple
#234D67,1376,Salem Blue
#71AC6B,1377,Neon Green
#DD3823,1378,Sunkist
#E15445,1379,Coral
#009986,1380,Bluestone
#8C2842,1381,Cabernet
#653D47,1382,Dark Maroon
#9C1F54,1383,Cherrystone
#6E2B38,1384,Wine
#612533,1385,Wine
#4D303D,1386,Plum
#74677E,1387,Light Grape
#5C3551,1388,Medium Purple
#732E4A,1389,Brushed Burgundy
#2C453D,1390,Dark Green
#4E6B61,1391,Green Forest
#6A7A6A,1392,Harbor Green
#414137,1393,Hedge
#505443,1394,Green / Yellow
#3D493F,1395,Mitchell Green
#516150,1396,Water Lilly
#21453B,1397,Evergreen
#B7C3C5,1610,Celestial Blue
#9EA9B1,1611,Highrise
#97A6B4,1612,Blue Fog
#939E9E,1613,Platinum
#636767,1614,Medium Grey
#707676,1615,Metal
#E17274,1616,Shell Pink
#5A5660,1617,Gray Ridge
#71737E,1618,Silver Rose
#63656C,1619,Gray Ridge
#FC8C97,1620,Azalea
#C4562D,1621,Old Dark Tex Orange
#EEDFBC,1622,Tusk
#F5E154,1623,Copper
#F4A731,1624,Gold
#C37F29,1625,Copper
#F8C578,1626,Sunset Gold
#79758B,1627,Purple Ash
#7EA8C0,1628,Pale Purple
#C2C7DA,1629,Paris Blue
#9491BA,1630,Violet Tulip
#8D679D,1631,Laurie Lilac
#40354F,1632,Fleet Blue
#5D2A65,1633,Dark Purple
#40345A,1634,Purple Accent
#6C2F41,1635,Dark Maroon
#BC2130,1637,Warm Red
#852D32,1638,Cherry Jubilee
#AD3E41,1639,Red Berry
#5E6162,1640,Twilight
#35393D,1641,Black
#295A94,1642,Blue
#2D3541,1643,Navy
#77C7BB,1645,Seafrost
#88BA9C,1647,Cameo Green
#899B63,1648,Sage Green
#74952B,1649,Meadow
#367936,1650,Medium Green
#008445,1651,Kelly
#3B797A,1652,Deep Atlantic
#F0BCA9,1653,Peach
#664F4C,1654,Twilight Mauve
#BF9A88,1656,Light Red / Orange
#875B43,1657,Light Cocoa
#794639,1658,Brown
#523834,1659,Dark Oak
#B1A4A0,1660,Light Brown
#F1EBCA,1661,Celery
#8B8476,1662,Atmosphere
#6E6355,1663,Cinder
#615D56,1664,Black Chrome
#494943,1665,Charcoal Gray
#F4E5B3,1666,Wheat
#64766A,1668,Water Lilly
#414C42,1669,Dark Army Green
#D5A768,1670,Old Gold
#5B85A2,1671,Slate Blue
#A7793E,1672,Shimmering Gold
#AD8E5E,1673,Beige
#8DBCDC,1674,Angel Falls
#7AAED5,1675,Caribbean Blue
#2E4B86,1676,Royal
#004D51,1677,Deep Windsor
#ED552E,1678,Fluorescent Orange
#5C3C5B,1680,Port Wine
#BD3755,1681,Atom Red
#CDBFAC,1682,Taupe
#FFC556,1683,Buttercup
#BEA273,1684,Warm Sand
#008681,1685,J. Turquoise
#D2D3D2,1686,Gray Lilac
#BDC5C3,1687,Vapor
#6C6E6C,1689,Gull
#174C4B,1690,Dark Blue
#9EC7C3,1692,Pale Blue
#00A0AE,1694,Marine Aqua
#0089A3,1695,Dark Blue
#489F30,1701,Absinthe Green
#68BA84,1702,Meadow
#0A5D42,1703,Dark Green
#1A4A3F,1704,Evergreen
#373D32,1705,Dark Army
#948949,1706,Cypress
#C54A5B,1707,Dusky Rose
#CE3893,1709,Passion
#963071,1710,Dark Red
#A18CB1,1711,Wisteria
#AA7AA6,1712,Smoky Grape
#F4CBCD,1713,Petal Pink
#919BA2,1718,Highrise
#6E3E65,1719,Plum Wine
#6C385B,1720,Dark Purple
#EB6492,1721,Begonia
#43377B,1722,Purple Maze
#F6D1A8,1723,Impala
#DEAD39,1724,Pollen Gold
#CA8C3F,1725,Old Gold
#B5805A,1726,Sirocco
