color,number,comment
#FF6D73,956,Geranium
#FFCCD0,957,Gernanium Pale
#00A082,958,Sea Green Dark
#ABCEB1,959,Sea Green Medium
#F36C7B,961,Dusty Rose Dark
#FD868D,962,Dusty Rose Medium
#FFE9E9,963,Dusty Rose Ultra Very L
#D0E0D2,964,Sea Green Light
#CED5B0,966,Baby Green Medium
#F3C8B6,967,Apricot Very Light
#FF7518,970,Pumpkin Light
#FF6A00,971,Pumpkin
#FF9200,972,Canary Dark
#FFC243,973,Canary BRT
#9E4312,975,Golden Brown Dark
#F68D39,976,Golden Brown Medium
#FFA449,977,Golden Brown Light
#3A5241,986,Forest Green Very Dark
#536149,987,Forest Green Dark
#86916E,988,Forest Green Medium
#86996E,989,Forest Green
#2F5B49,991,Aquamarine Dark
#92B7A5,992,Aquamarine
#C0E0C8,993,Aquamarine Light
#007B86,995,Electric Blue Dark
#AADEE1,996,Electric Blue Medium
#7B7711,3011,Khaki Green Dark
#B5AA59,3012,Khaki Green Medium
#CCC481,3013,Khaki Green Light
#735B5D,3021,Brown Grey Very Dark
#ACACAA,3022,Brown Grey Medium
#C6BEAD,3023,Brown Grey Light
#D2D0CD,3024,Brown Grey Very Light
#543817,3031,Mocha Brown Very Dark
#BC9C78,3032,Mocha Brown Medium
#EFDBBE,3033,Mocha Brown Very Light
#BE9BA7,3041,Antique Violet Medium
#E1CDC8,3042,Antique Violet Light
#D89769,3045,Yellow Beige Dark
#E5C18B,3046,Yellow Beige Medium
#FFECD3,3047,Yellow Beige Light
#554900,3051,Green Grey Dark
#898D72,3052,Green Grey Medium
#BBB394,3053,Green Grey
#C2654C,3064,Dessert Sand
#E9E9DF,3072,Beaver Grey Very Light
#FFFFDC,3078,Golden Yellow Very Light
#CAE2E5,3325,Baby Blue Light
#FF9D96,3326,Rose Light
#BC4055,3328,Salmon Dark
#FF7B67,3340,Apricot Medium
#FFACA2,3341,Apricot
#616452,3345,Hunter Green Dark
#78866B,3346,Hunter Green
#809873,3347,Yellow Green Medium
#E1F9BE,3348,Yellow Green Light
#C94F5B,3350,Dusty Rose Ultra Dark
#FFD6D1,3354,Dusty Rose Light
#605F54,3362,Pine Green Dark
#747F60,3363,Pine Green Medium
#A1A787,3364,Pine Green
#532510,3371,Black Brown
#E74F86,3607,Plum Light
#F798B6,3608,Plum Very Light
#FFD6E5,3609,Plum Ultra Light
#A1354F,3685,Mauve Dark
#CB4E61,3687,Mauve
#FA9790,3688,Mauve Medium
#FFD5D8,3689,Mauve Light
#FF555B,3705,Melon Dark
#FF806D,3706,Melon Medium
#FED4DB,3708,Melon Light
#E6656B,3712,Salmon Medium
#FDE5D9,3713,Salmon Very Light
#FFD3D4,3716,Dusty Rose Very Light
#B84B4D,3721,Shell Pink Dark
#B85958,3722,Shell Pink Medium
#C3767B,3726,Antique Mauve Dark
#FFC7C4,3727,Antique Mauve Light
#D15D67,3731,Dusty Rose Very Dark
#FF9A94,3733,Dusty Rose
#9C7D85,3740,Antique Violet Dark
#EBEBE7,3743,Antique Violet Very L
#9566A2,3746,Blue Violet Dark
#E6ECE8,3747,Blue Violet Very Light
#0C5B6C,3750,Antique Blue Very Dark
#C2D1CE,3752,Antique Blue Very Light
#EDF7F7,3753,Ant. Blue Ultra Very Light
#9EB0CE,3755,Baby Blue
#F8F8FC,3756,Baby Blue Ultra Very Light
#668E98,3760,Wedgewood
#E3EAE6,3761,Sky Blue Light
#188086,3765,Peacock Blue Very Dark
#18656F,3766,Peacock Blue Light
#5C6E6C,3768,Grey Green Dark
#FFFAE0,3770,Flesh Very Light
#E8B58F,3771,Terra Cotta Ultra Very Light
#AD533E,3772,Negro Flesh
#E78667,3773,Sportsman Flesh Medium
#FFDCC1,3774,Sportsman Flesh Very L
#DD6D5B,3776,Mahogony Light
#BF4024,3777,Terra Cotta Very Dark
#ED7A64,3778,Terra Cotta Light
#FFB198,3779,Ter. Cotta Ultra Very L
#71472A,3781,Mocha Brown Dark
#CEAF90,3782,Mocho Brown Light
#8B6D73,3787,Brown Grey Dark
#8C756D,3790,Beige Grey Ultra Dark
#514C53,3799,Pewter Grey Very Dark
#FF2C00,3801,Dark Melon Very
#0991A0,3802,Antique Mauve Very Dark
#A10048,3803,Mauve Dark
#F21879,3804,Cyclamen Pink Dark
#FF2687,3805,Cyclamen Pink
#F279AF,3806,Cyclamen Pink Light
#7759B3,3807,Cornflower Bleu
#006B6B,3808,Turquoise Ultra Very Dark
#009999,3809,Turquoise Very Dark
#00BFBF,3810,Turquoise Dark
#CCFFFF,3811,Turquoise Very Light
#53A682,3812,Seagreen Very Dark
#C3D9CF,3813,Bleu Green Light
#468C6E,3814,Aquamarine
#628C7A,3815,Celadon Green Dark
#8FBFAB,3816,Celadon Green
#B6F2D8,3817,Celadon Green Light
#006B3D,3818,Emarald Green Ultra Very Dark
#CEF407,3819,Moss Green Light
#FFF280,3820,Straw Dark
#FFEA33,3821,Straw
#FFF280,3822,Straw Light
#FFFACC,3823,Pale Yellow Ultra
#FFC68C,3824,Apricot Light
#FFD3A6,3825,Pale Pumpkin
#BF7830,3826,Golden Brown
#FFCC80,3827,Pale Golden Brown
#BF9D69,3828,Hazelnut Brown
#CCA366,3829,Old Gold Very Dark
#B35212,3830,Terra Cotta
#E60066,3831,Raspberry Dark
#CC3377,3832,Raspberry Medium
#FF8CBF,3833,Raspberry Light
#8A458A,3834,Grape Dark
#A653A6,3835,Grape Medium
#CCA3CC,3836,Grape Light
#990099,3837,Lavender Ultra Dark
#8060BF,3838,Lavender Bleu Dark
#697FBF,3839,Lavender Bleu Medium
#CFD4E6,3840,Lavender Bleu Light
#DCE5FA,3841,Pale Baby Bleu
#0066B3,3842,Wedgwood Dark
#4D79FF,3843,Electric Bleu
#17ADE6,3844,Turquoise Dark Bright
#2EB3E6,3845,Turquoise Medium Bright
#80DCFF,3846,Turquoise Light Bright
#0B7373,3847,Teal Green Dark
#009999,3848,Teal Green Medium
#6EADAC,3849,Teal Green Light
#0E8C56,3850,Green Dark Bright
#68C7A0,3851,Green Light Bright
#FFD600,3852,Straw Very Dark
#FFA50D,3853,Autumn Gold Dark
#FFB569,3854,Autumn Gold Medium
#FFECBF,3855,Autumn Gold Light
#FFE2BF,3856,Mahogany Ultra Very Light
#994D00,3857,Rosewood Dark
#A66019,3858,Rosewood Medium
#D98D41,3859,Rosewood Light
#A67A3A,3860,Cocoa
#A6815B,3861,Cocao Light
#A66829,3862,Mocha Beige Dark
#BF864D,3863,Mocha Beige Medium
#D9AE82,3864,Mocha Beige Light
#FFFFF2,3865,Winter White
#F5F0DB,3866,Mocha Brown Ultra Very Light
#FFFFFF,5200,Snow White(B5200)
