color,number,comment
#95A490,1211,Lt. Khaki
#63632D,1212,Khaki
#B9A096,1213,Taupe
#642828,1214,Med. Chestnut
#500A1E,1215,Blackberry
#AC1C01,1216,Med. Maple
#971F01,1217,Chestnut
#DFDFCB,1218,Silver Gray
#98888C,1219,Gray
#765960,1220,Charcoal Gray
#D1DBFF,1222,Lt. Baby Blue
#DCE0F1,1223,Baby Blue Tint
#F0A0B9,1224,Bright Pink
#FACBCB,1225,Pastel Pink
#57369E,1226,Dk. Periwinkle
#AF8901,1227,Gold Green
#96AA8B,1228,Drab Green
#E0DBDB,1229,Lt. Putty
#0B4133,1230,Dk. Teal
#E5326A,1231,Med. Rose
#193207,1232,Classic Green
#0D2210,1233,Ocean Teal
#3C1B1F,1234,Almost Black
#783298,1235,Deep Purple
#EAE4E4,1236,Lt. Silver
#BC3D2C,1237,Deep Mauve
#FF8300,1238,Orange Sunrise
#FFAB57,1239,Apricot
#74586C,1240,Smokey Gray
#5D3446,1241,Dk. Ash
#543A8D,1242,Nassau Blue
#E0C63B,1243,Spring Moss
#FF0000,1246,Orange Flame
#660000,1247,Mahogany
#D2E6F0,1248,Med. Pastel Blue
#62AADC,1249,Cornflower Blue
#275C70,1250,Duck Wing Blue
#306F75,1251,Bright Turquoise
#09A1A8,1252,Bright Peacock
#1B4CA4,1253,Dk. Sapphire
#E6B9F5,1254,Dusty Lavender
#BE1982,1255,Deep Orchid
#EB8296,1256,Sweet Pink
#E60041,1257,Deep Coral
#F0C4A0,1258,Coral Reef
#E28264,1259,Salmon Peach
#DDAB00,1260,Summer Gold
#A98803,1262,Dk. Autumn Gold
#B30000,1263,Red Jubilee
#6A0000,1264,Cognac
#9B6B2C,1265,Burnt Toast
#9C6D45,1266,Toast
#864C31,1267,Mink Brown
#EFEFE5,1268,Lt. Gray Khaki
#AC8783,1269,Mushroom
#B7B7AF,1270,Dk. Gray Khaki
#3C4F31,1271,Evergreen
#4A4A19,1272,Hedge Green
#36361F,1273,Dk. Forest
#5C9A1A,1274,Nile Green
#E0E6C8,1275,Sea Mist
#70770F,1276,Pistachio
#027602,1277,Ivy Green
#00AF38,1278,Bright Green
#93D16C,1279,Willow Green
#46B774,1280,Dk. Willow Green
#483D59,1283,Slate Gray
#466E78,1284,Dk. Witner Sky
#134F45,1285,Dk. Sage Green
#343213,1286,Dk. French Green
#415545,1287,French Green
#0FA56F,1288,Aqua
#DCEBF0,1289,Ice Blue
#727483,1291,Winter Sky
#D1DCFA,1292,Heron Blue
#44235D,1293,Deep Nassau Blue
#412044,1294,Deep Slate Gray
#82878C,1295,Sterling
#D2AAF0,1296,Hyacinth
#735A64,1297,Purple Shadow
#644664,1298,Dk. Plum
#411446,1299,Purple Shadow
#7E1E46,1300,Plum
#320046,1301,Deep Eggplant
#6E0A96,1302,Eggplant
#FA5F7F,1303,Watermelon
#B47364,1304,Dewberry
#AEC6BB,1305,Sage Green
#7E6C7C,1306,Gun Metal Gray
#DB6478,1307,Petal Pink
#782346,1309,Magenta
#961A32,1311,Mulberry
#840000,1312,Wine
#FC8F0C,1313,Bittersweet
#FF0000,1317,Poppy
#CBCBBD,1321,Gray Khaki
#818901,1322,Chartreuse
#F8F5F1,1325,Whisper Gray
#D5C7C3,1327,Dk. Whisper Gray
#C0B2B7,1328,Nickel Gray
#ABA0A8,1329,Dk. Nickel Gray
#EDF6D4,1331,Pale Green
#868105,1332,Deep Chartreuse
#F3B600,1333,Sunflower Gold
#349669,1503,Green Peacock
#C1CBB9,1508,Putty
#7AB31D,1510,Lime Green
#EE5078,1511,Deep Rose
#007A67,1513,Wild Peacock
#FF82B4,1515,Rosebud
#014F3A,1517,Coachman Green
#CD054D,1533,Lt. Rose
#347DCB,1534,Sapphire
#23238B,1535,Team Blue
#081705,1536,Midnight Teal
#9C6484,1545,Purple Accent
#CDA868,1549,Flax
#6C8E87,1550,Desert Cactus
#6C7C71,1552,Dk. Desert Cactus
#F05A73,1558,Tea Rose
#68E0F8,1560,Marine Aqua
#7D78C7,1561,Deep Hyacinth
