color,number,comment
#AAC8FF,C441,Medium Blue
#3264AA,C442,MarineBlue
#7D7D8C,C443,Medium Blue
#3333C8,C444,Bright Blue
#7899BE,C445,Medium Blue
#99CCF0,C446,Pale Blue
#4199AF,C447,Medium Teal Blue
#500078,C448,Aubergine
#337866,C449,Dark Slate Green
#A03366,C450,Burgundy Rose
#D2AAD2,C451,Light Violet
#9968DC,C452,Jacaranda
#E1FFCC,C453,Pale Green
#99FFF0,C454,Pale Sea Green
#339999,C455,Sea Green
#00BECC,C456,Medium Teal Blue
#33B4BE,C457,Sea Green
#4B787D,C458,Sea Green
#99BE33,C459,Med Olive Green
#33CC99,C460,Green
#00EBFF,C461,Medium Turquoise
#339978,C462,Slate Green
#3CAF78,C463,Teal Green
#006600,C464,Dark Emerald
#006600,C465,Dark Emerald
#666633,C466,Dark Olive Green
#AFAAFF,C467,Light Blue
#336666,C468,Dark Sea Green
#336600,C469,Dark Leaf Green
#A59933,C470,Brownish Green
#666633,C471,Dark Olive Green
#004933,C472,Dark Olive Green
#F5F0E6,C473,Light Grey Brown
#EBF5CC,C474,Light Khaki Green
#33CCB4,C475,Light teal Green
#33B4BE,C476,Sea Green
#CCB4AA,C477,Medium grey brown
#B99966,C478,Burnished brown
#B99933,C479,Rust Brown
#8C5F41,C480,Brown
#CCCCCC,C481,Silver Grey
#BEBEC3,C482,Silver Grey
#CCCCB9,C483,Light Grey Brown
#3D5978,C484,Dark Blue
#00A5B4,C485,Medium Teal Blue
#339978,C486,Slate Green
#FF0000,C487,Red
#FF3399,C488,Hot Pink
#999933,C489,Med Leaf Green
#99007D,C490,Dark Purple
#FFF0DC,C491,Beige
#B2B2B9,C492,Grey
#7F7F7F,C494,Medium Grey
#660066,C495,Dark Fuschia
#DC99CC,C496,Dark Mauve
#66194B,C497,Dark Maroon
#8C5F41,C498,Brown
#FFE64B,C501,Mid Gold
#FFFACC,C502,Cream
#FFCC00,C503,Copper
#CCCC33,C504,Dark yellow
#FF0066,C505,Rose Red
#FFD7CC,C506,Pinkish Beige
#CC99BA,C507,Dusky Mauve
#FFDFD8,C508,Very Pale Pink
#FF6600,C509,Orange
#FF0000,C510,Red
#96AFFF,C511,Medium Blue
#500078,C512,Aubergine
#325A66,C513,Dark Teal Blue
#E6BEDC,C514,Darker Lilac
#660066,C515,Aurifil Royal Purple
#660066,C516,Aurifil Royal Purple
#660299,C517,Aubergine
#000066,C518,Navy
#660066,C519,Purple
#660066,C520,Purple
#336699,C521,Teal Blue
#00B9CC,C522,Bright Aqua
#35AA82,C523,Teal Green
#99CC33,C524,Medium Green
#82BF35,C525,Med Olive Green
#33A066,C526,Medium Green
#DCBEA0,C527,Pale Brown
#B99966,C528,Burnished brown
#CC8C96,C529,Plum Pink
#CC66CC,C530,Purple
#993333,C531,Red brown
#996633,C532,Brown
#AFAFB4,C533,Dark Grey
#50667D,C534,Steel Blue
#9900CC,C535,Jacaranda
#3333C8,C536,Bright Blue
#99999A,C537,Medium Grey
#F0DCD7,C538,Brownish cream
#AFAAFF,C539,Light Blue
#DCDCE0,C540,Light Silver Grey
#CCB4AA,C541,Medium grey brown
#FFF033,C542,Bright yellow
#9999A5,C544,Dark Grey
#00A578,C545,Emerald Green
#00004B,C546,Dark navy
#993350,C547,Medium maroom
#993373,C548,Maroon
#96BEE6,C549,Medium Blue
#CCFFF0,C550,Pale Turquoise
#DCFFCC,C551,Very Pale Green
#B4824B,C552,Light brown
#F08C4B,C553,Rich Brown
#502800,C554,Very dark brown
#B2B2B9,C555,Grey
#8C8C96,C556,Dark Grey
#8C8C96,C557,Dark Grey
#4B4B4B,C558,Very Dark Grey
#AF3C78,C560,Deep Plum
#003C14,C561,Dark Leaf Green
#00FF00,C638,Light Green
#800080,C701,Purple
#FF00FF,C702,Pink
#FC035A,C703,Dark Pink
#FECFF0,C704,Light Pink
#AE0000,C705,Blood Red
#800040,C706,Crimson
#800040,C707,Crimson Red
#800040,C708,Crimson
#F3DEF2,C709,Light Pink
#800000,C710,Purple
#710038,C711,Purple
#800040,C712,Purple
#B60A4A,C713,Sap Red
#FF80C0,C714,Pink
#CA0000,C715,Red Riding Hood
#FF8000,C716,Orange
#DF0000,C717,Red
#800040,C718,Purple
#FF0000,C719,Red
#FF9D6F,C720,Light Orange
#FFB895,C721,Light Orange
#FF8000,C722,Orange
#CC6600,C723,Orange Brown
#B95C00,C724,Earth
#A40000,C725,Red Brown
#A65300,C726,Light Brown
#613030,C727,Dark Brown
#532900,C728,Wood Brown
#804040,C729,Brown
#804000,C730,Brown
#A45200,C731,Light Brown
#AFAF61,C732,Bronze
#A2A251,C733,Bronze
#FFB76F,C734,Orange Brown
#FF8040,C735,Orange
#DDDD00,C736,Yellow Green
#DBEC09,C737,Gold
#F2F200,C738,Gold
#FDFD00,C739,Yellow Gold
#FFFFAE,C740,Pale Yellow
#E6E600,C741,Flat Yellow
#F2F200,C742,Bright Yellow
#EBF51B,C743,Gold
#C1C100,C744,Gold
#FFFFB9,C745,White Gold
#808000,C746,Bronze
#00552B,C747,Green
#004040,C748,Green
#00FF00,C749,Lime Green
#008000,C750,Deep Green
#009D00,C751,Green
#009700,C752,Deep Green
#007100,C753,Deep Green
#97FF97,C754,Light Green
#003300,C755,Forest Green
#408080,C756,Teel
#326565,C757,Dark Teel
#31818E,C758,Teel Green
#59ACAC,C759,Teel
#00A4A4,C760,Teel
#326363,C761,Heavy Teel
#408080,C762,Blue Teel
#20AEAB,C763,Ocean Blue
#047CF4,C764,Midnight Blue
#8080FF,C765,Light Blue
#0000A0,C766,Blue
#250095,C767,Slate Blue
#2F2FFF,C768,Baby Blue
#5151FF,C769,Sky Blue
#0FB1FF,C770,Baby Blue
#0000A0,C771,Purple Blue
#5E00BB,C772,Light Purple
#000095,C773,Dark Purple
#000040,C774,Black Blue
#0000C4,C775,Blue
#0000B3,C776,Blue Purple
#0000A0,C777,Deep Blue
#000080,C778,Aurifil Royal Blue
#000071,C779,Dark Blue
#45008A,C780,Purple
#00002F,C781,Midnight Blue
#400040,C782,Crimson
#BC74CB,C783,Mauve
#800080,C784,Purple
#640064,C785,Deep Purple
#400040,C786,Purple Brown
#BCBC7A,C787,Light Brown
#B9B973,C788,Tan
#4F2700,C790,Brown
#D6D6AD,C791,Tan
#CBCB96,C792,Goldern Tan
#AD913A,C793,Gold
#2C2C2C,C794,Night Sky
#B9B9B9,C795,Light Grey
#727272,C796,Dark Grey
#000082,C797,Silver Blue
#616161,C798,Grey
#C0C0C0,C799,Silver
#FFFF00,PG001,Gold
#DFDF00,PG002,Gold Sliver
#C0C0C0,PS001,Silver
